smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count_x,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket,parent_seed,ancestor_seed,lineage_depth,lineage_path,round,action_name,action_category,action_rule_source,reaction_family,synthetic_route,synthetic_feasibility_score,medchem_realism_score,transformation_confidence_score,preserves_scaffold,parent_similarity,property_support_score,category_priority_score,generator_priority_score,adaptive_action_prior,hard_constraint_pass,hard_constraint_notes,introduced_warhead,warhead_retained,alert_count,severe_alert_count_y,structural_guidance_score,structure_guidance_reference,structure_guidance_backend,parent_predicted_pIC50,parent_QED,parent_final_score,parent_verified_reward,parent_reward_hacking_risk,ancestor_predicted_pIC50,ancestor_QED,ancestor_final_score,ancestor_verified_reward,ancestor_reward_hacking_risk,delta_predicted_pIC50,delta_QED,delta_final_score,delta_verified_reward,improved_over_parent_final_score,improved_over_parent_potency,improved_over_parent_qed,improved_over_parent_verified_reward,parent_improvement_count,lineage_root,generator_composite_score
COc1ccccc1-c1cc2c(NC(CF)c3ccccc3Cl)ncnc2[nH]1,8.324965974852306,0.07827337764585107,0.45712169252084967,396.853,5.409600000000003,62.83,2,4,4,6,0.14285714285714285,1,0.45,3.0623533333333333,False,,0,,0,,0,,0.6451612903225806,0.6047402284763864,0.8268004154116115,0.26136363636363635,Gefitinib,0.3548387096774194,0.7386363636363636,0.6514501293609808,0.5336341103736468,1.0,0.8047594024677996,0.5336341103736468,0.7474609105506068,1.0,0.46636588962635317,0.5336341103736468,-0.1280143749195014,8.20755590838353,-0.6879455931934361,-0.0,0.5879684322986507,8.107578747488745,0.0,0.0,0.0,0.20795736203294146,0.0,0.20795736203294146,0.0,low,,7.899621385455803,True,pass,False,,0.3742105263157895,0.718421052631579,0.7468421052631579,0.5936842105263158,0.4626315789473684,0.5910526315789474,0.8136842105263158,0.8373684210526315,0.5428421052631579,0.5826842105263158,8.758989273804534,597,0.0,8.598842438087383,0,502,0,95,advance,COc1ccccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(NC(CF)c3ccccc3Cl)ncnc2[nH]1,2,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.7586206896551724,0.6569118662152444,0.893,0.8876189086910221,0.6555248859729002,True,,False,True,0,0,0.6828301706327327,Osimertinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.018659713569368
COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3Cl)ncnc2[nH]1,8.324965974852306,0.07827337764585107,0.45712169252084967,396.853,5.409600000000003,62.83,2,4,4,6,0.14285714285714285,1,0.45,3.0623533333333333,False,,0,,0,,0,,0.6451612903225806,0.6047402284763864,0.8268004154116115,0.26136363636363635,Gefitinib,0.3548387096774194,0.7386363636363636,0.6514501293609808,0.5336341103736468,1.0,0.8047594024677996,0.5336341103736468,0.7474609105506068,1.0,0.46636588962635317,0.5336341103736468,-0.1280143749195014,8.20755590838353,-0.6879455931934361,-0.0,0.5879684322986507,8.107578747488745,0.0,0.0,0.0,0.20795736203294146,0.0,0.20795736203294146,0.0,low,,7.899621385455803,True,pass,False,,0.3742105263157895,0.718421052631579,0.7468421052631579,0.5936842105263158,0.4626315789473684,0.5910526315789474,0.8136842105263158,0.8373684210526315,0.5428421052631579,0.5826842105263158,8.758989273804534,596,0.0,8.598842438087383,0,501,0,95,advance,COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3Cl)ncnc2[nH]1,2,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.7586206896551724,0.6569118662152444,0.893,0.8876111349215707,0.6555248859729002,True,,False,True,0,0,0.6827714563619514,Osimertinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,10.018638237063403
COc1cc(Cl)ccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,8.938036274561794,0.20302848880413135,0.4571216925208495,396.85300000000007,5.409600000000004,62.83,2,4,4,6,0.14285714285714285,1,0.45,3.062353333333334,False,,0,,0,,0,,0.6875,0.6666315136476426,0.9393300248138955,0.2823529411764706,Osimertinib,0.3125,0.7176470588235294,0.7173891264775566,0.5336341103736467,1.0,0.883909283316304,0.5336341103736467,0.7837331300418768,1.0,0.4663658896263533,0.5336341103736467,-0.0884586714190938,8.633493541355596,-0.6879455931934364,-0.0,0.5907516238505327,8.536299572012693,0.0,0.0,0.15454273320619702,0.20795736203294163,0.0,0.4750000952391386,0.15,low,uncertain_prediction,8.061299476773554,True,pass,False,,0.7268421052631578,0.7078947368421052,0.7373684210526316,0.3489473684210526,0.7952631578947369,0.5836842105263158,0.5094736842105263,0.3857894736842105,0.6490526315789473,0.641,9.31516272990743,415,0.0,8.605499476773554,0,498,83,0,advance,COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1 -> COc1cc(Cl)ccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.8070175438596491,0.6569118662152442,0.893,0.8956580664186644,0.6555248859729002,True,,False,True,0,0,0.6929588194676479,Osimertinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,10.0174840413683
CCSc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,9.063122050724157,0.15782791726495599,0.37448551051131457,408.50200000000007,5.021500000000005,73.83,3,5,4,7,0.18181818181818182,1,0.45,3.240013333333334,False,,0,,0,,0,,0.6923076923076923,0.6502039627039627,0.9094617503708412,0.2289156626506024,Afatinib,0.3076923076923077,0.7710843373493976,0.7803009705955701,0.4813511333453256,1.0,0.8748673971154803,0.4813511333453256,0.784129875264094,1.0,0.5186488666546745,0.48135113334532553,-0.005105206224698566,8.826380174826724,-0.7933346713068673,-0.0,0.597152277259068,8.630197780778925,0.0,0.0,0.08674187589743397,0.2733110833183431,0.0,0.47255295921577706,0.15,low,uncertain_prediction,8.157644821563148,True,pass,False,,0.8920041536863966,0.4200415368639668,0.8333333333333334,0.24402907580477673,0.8047767393561787,0.43665628245067495,0.5192107995846313,0.4569055036344756,0.6592159916926272,0.6372533748701973,9.421256970810077,425,0.0,8.697348871407385,0,464,39,0,advance,CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCSc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,linker_ether_to_thioether,linker_replacement,linker_replacement,linker_replacement,ether_to_thioether_swap,0.68,0.66,0.62,True,0.734375,0.6503498967488475,0.843,0.833746875934288,0.6458574585783925,True,,False,True,0,0,0.6358265756571422,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.015731160199781
CC(C)Oc1cc(Cl)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,9.077952229766584,0.16338475090403415,0.3804448015268847,422.9160000000001,5.211000000000006,83.06,3,5,4,7,0.21739130434782608,1,0.45,3.3361066666666677,False,,0,,0,,0,,0.6935483870967742,0.6816356246799795,0.9666102266908717,0.23333333333333334,Osimertinib,0.30645161290322576,0.7666666666666666,0.7801187318088222,0.4809328459679917,1.0,0.9166243366848205,0.4809328459679917,0.7944189786154087,1.0,0.5190671540320083,0.4809328459679917,-0.019066995742115234,8.832875103410533,-0.7982320680383328,-0.0,0.6095557824791695,8.64419881785137,0.0,0.0,0.09507712635605121,0.2738339425400104,0.0,0.4814110688960616,0.15,low,uncertain_prediction,8.162787748955308,True,pass,False,,0.8973684210526316,0.21842105263157896,0.2868421052631579,0.3094736842105263,0.8468421052631578,0.4026315789473684,0.5094736842105263,0.5047368421052632,0.5524210526315789,0.5627368421052631,9.307104081009264,424,0.0,8.613071959481625,0,493,69,0,advance,CC(C)Oc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CC(C)Oc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CC(C)Oc1cc(Cl)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.8135593220338984,0.6418848647242517,0.893,0.890101989770396,0.6555248859729002,True,,False,True,0,0,0.6748004482817226,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.015252446540536
CCOc1cc(N(C)C)ccc1-c1cc2c(NC(CO)c3ccc(Cl)cc3)ncnc2[nH]1,8.601010857894615,0.15816671261616275,0.353403284305969,451.95800000000014,4.888500000000005,86.30000000000001,3,6,4,8,0.25,0,0.0,3.6297200000000016,False,,0,,0,,0,,0.6515151515151515,0.5798768539736084,0.7815942799520152,0.2127659574468085,Osimertinib,0.3484848484848485,0.7872340425531915,0.6645360156423397,0.5047671909836675,1.0,0.7830042206023092,0.5047671909836675,0.7380768568070791,1.0,0.4952328090163325,0.5047671909836675,-0.09805445488631925,8.363760788970371,-0.1660547156940312,-0.0,0.5883869645721431,8.786093037848483,0.0,0.0,0.08725006892424411,0.2440410112704156,0.0,0.4437910801946597,0.15,low,uncertain_prediction,8.342301957653824,True,pass,False,,0.5086393088552916,0.3207343412526998,0.18520518358531318,0.33747300215982723,0.5237580993520519,0.5928725701943844,0.6004319654427646,0.572354211663067,0.38830993520518364,0.45329373650107996,9.252064960094703,399,0.0,8.66125444145512,0,397,0,2,advance,CCOc1cc(N(C)C)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,4,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(F)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(N(C)C)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(N(C)C)ccc1-c1cc2c(NC(CO)c3ccc(Cl)cc3)ncnc2[nH]1,4,append_Cl,append_group,append_group,late_stage_diversification,append_group_scan,0.74,0.63,0.64,True,0.8412698412698413,0.6613135964771598,0.573,0.8259012338991683,0.6875155848850533,True,,False,True,0,0,0.6573943275824999,Erlotinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.014563772848563
CCOc1ccccc1-c1cc2c(NC(CO)c3ccc(Cl)c(C)c3)ncnc2[nH]1,8.665871674597142,0.10223324994781738,0.38421211186233223,422.9160000000001,5.130920000000004,83.06,3,5,4,7,0.21739130434782608,1,0.45,3.3361066666666677,False,,0,,0,,0,,0.7704918032786885,0.6712663667789677,0.9477570305072138,0.20212765957446807,Osimertinib,0.2295081967213115,0.7978723404255319,0.7199046436858133,0.4830048666524879,1.0,0.9102858579867934,0.4830048666524879,0.7782988420812738,1.0,0.5169951333475121,0.4830048666524879,-0.07785893119394716,8.512521799675415,-0.7944647577028853,-0.0,0.5795796482790532,8.297636690251583,0.0,0.0,0.0033498749217260593,0.2712439166843902,0.0,0.27459379160611624,0.0,low,,8.023042898645466,True,pass,False,,0.4714434060228453,0.4672897196261682,0.6583592938733126,0.0347871235721703,0.8743509865005192,0.4470404984423676,0.8161993769470405,0.6957424714434061,0.41131879543094496,0.5293873312564902,8.791219244768717,600,0.0,8.658307696153255,0,474,0,126,advance,CCOc1ccccc1-c1cc2c(NC(CO)c3cccc(C)c3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3cccc(C)c3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccc(Cl)c(C)c3)ncnc2[nH]1,3,append_Cl,append_group,append_group,late_stage_diversification,append_group_scan,0.74,0.63,0.64,True,0.765625,0.647193419204759,0.573,0.814136849967268,0.6875155848850533,True,,False,True,0,0,0.676407242713873,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.014398330852773
COc1cccc(C(F)(F)F)c1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,8.586422424678313,0.03518646157137707,0.3811154166527923,430.4050000000001,5.775000000000004,62.83,2,4,4,6,0.18181818181818182,1,0.45,3.286033333333334,False,,0,,0,,0,,0.6290322580645161,0.5841481099545616,0.7893601999173846,0.23333333333333334,Osimertinib,0.3709677419354839,0.7666666666666666,0.7469750830696142,0.48322758172313834,1.0,0.7836868166047051,0.48322758172313834,0.7534723703493644,1.0,0.5167724182768616,0.4832275817231384,-0.008663049706333581,8.533642732321248,-0.7936077651653896,-0.0,0.5942755338503138,8.334310501006172,0.0,0.0,0.0,0.270965522846077,0.0,0.270965522846077,0.0,low,,8.063344978160096,True,pass,False,,0.46157894736842103,0.23842105263157895,0.3815789473684211,0.671578947368421,0.3426315789473684,0.4321052631578947,0.8136842105263158,0.97,0.4469473684210526,0.48689473684210527,8.870647343111434,583,0.0,8.647618662370622,0,480,0,103,advance,COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1 -> COc1cccc(C(F)(F)F)c1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,decorate_trifluoromethyl,scaffold_decoration,scaffold_decoration,scaffold_decoration,trifluoromethyl_scan,0.72,0.74,0.7,True,0.7213114754098361,0.6159034021797914,0.893,0.848714266431623,0.6599941364922188,True,,False,True,0,0,0.6553740167164693,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,10.010621966634938
COc1cc(Cl)ccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1,8.938036274561794,0.20302848880413135,0.4571216925208495,396.85300000000007,5.409600000000004,62.83,2,4,4,6,0.14285714285714285,1,0.45,3.062353333333334,False,,0,,0,,0,,0.6875,0.6666315136476426,0.9393300248138955,0.2823529411764706,Osimertinib,0.3125,0.7176470588235294,0.7173891264775566,0.5336341103736467,1.0,0.883909283316304,0.5336341103736467,0.7837331300418768,1.0,0.4663658896263533,0.5336341103736467,-0.0884586714190938,8.633493541355596,-0.6879455931934364,-0.0,0.5907516238505327,8.536299572012693,0.0,0.0,0.15454273320619702,0.20795736203294163,0.0,0.4750000952391386,0.15,low,uncertain_prediction,8.061299476773554,True,pass,False,,0.7268421052631578,0.7078947368421052,0.7373684210526316,0.3489473684210526,0.7952631578947369,0.5836842105263158,0.5094736842105263,0.3857894736842105,0.6490526315789473,0.641,9.31516272990743,416,0.0,8.605499476773554,0,499,83,0,advance,COc1ccccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> COc1ccccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1 -> COc1cc(Cl)ccc1-c1cc2c(NC(CF)c3ccccc3)ncnc2[nH]1,2,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.8070175438596491,0.6569118662152442,0.893,0.891791348230864,0.6555248859729002,True,,False,True,0,0,0.6637539993180981,Osimertinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.006801502253998
CCOc1ccccc1-c1cc2c(NC(COC#N)c3ccccc3F)ncnc2[nH]1,8.587566586642563,0.2457895375008602,0.3994232237134137,417.444,4.813580000000003,95.85,2,6,4,8,0.17391304347826086,0,0.0,3.3996266666666672,False,,0,,0,,0,,0.6119402985074627,0.5649284973387768,0.7544154497068668,0.25301204819277107,Afatinib,0.3880597014925373,0.7469879518072289,0.5998389704100386,0.5389279012475057,1.0,0.7525585752319573,0.5389279012475057,0.7228313617223754,1.0,0.46107209875249433,0.5389279012475057,-0.1639898550831157,8.218882280391272,-0.09312947193876027,-0.0,0.5873271136405271,8.713079922093039,0.0,0.0,0.21868430625129026,0.2013401234406179,0.0,0.5325244296919082,0.15,low,uncertain_prediction,8.180555492401131,True,pass,False,,0.4371754932502596,0.6614745586708204,0.5384215991692627,0.6832814122533749,0.31568016614745587,0.7237798546209762,0.5192107995846313,0.2336448598130841,0.5464434060228454,0.5200934579439253,9.368812009320454,443,0.0,8.579667641933842,0,498,55,0,advance,CCOc1ccccc1-c1cc2c(NC(COC#N)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(COC#N)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(COC#N)c3ccccc3F)ncnc2[nH]1,3,decorate_fluoro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_fluorination,0.88,0.82,0.8,True,0.7936507936507936,0.6760247076634803,0.893,0.9083356005486213,0.7050444491509569,True,,False,True,0,0,0.6601397548089181,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.0056654457547
Cc1ccc([C@@H](CO)Nc2ncnc3[nH]c(-c4ccccc4OC(C)C)cc23)cc1,8.592187800536468,0.25164865601944325,0.4109044376414898,402.49800000000016,4.866020000000003,83.06,3,5,4,7,0.25,0,0.0,3.199986666666668,False,,0,,0,,0,,0.7166666666666667,0.6996932839767319,0.9994423345031488,0.20481927710843373,Afatinib,0.2833333333333333,0.7951807228915663,0.5968928909205068,0.5529210304464092,1.0,0.9483769316002532,0.5529210304464092,0.7745477132417923,1.0,0.44707896955359083,0.5529210304464092,-0.23687309642838072,8.214714816507303,-0.044093562358510384,-0.0,0.6159148004932571,8.78653605464205,0.0,0.0,0.22747298402916488,0.18384871194198854,0.0,0.5238216959711535,0.15,low,uncertain_prediction,8.262714358670898,True,pass,False,,0.46789473684210525,0.4131578947368421,0.5563157894736842,0.19526315789473683,0.9089473684210526,0.6794736842105263,0.5094736842105263,0.2563157894736842,0.41568421052631577,0.5001052631578947,9.28535710727363,430,0.0,8.637840674460373,0,486,56,0,advance,CC(C)Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> CC(C)Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> Cc1ccc([C@@H](CO)Nc2ncnc3[nH]c(-c4ccccc4OC(C)C)cc23)cc1,2,append_methyl,append_group,append_group,late_stage_diversification,append_group_scan,0.74,0.63,0.64,True,0.875,0.6947999506970398,0.573,0.8347624325736591,0.6902839078638277,True,,False,True,0,0,0.6183497928493537,Sunvozertinib,reference_ligand,,,,,,9.6213947221666,0.4521900852216164,10.64509070761073,9.696207052989768,0.0,,,,,False,False,False,False,0,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,10.00325738950288
CCOc1ccc(C#N)cc1-c1cc2c(NC(CO)c3ccc(OC)cc3)ncnc2[nH]1,8.506412586992772,0.16243181889536457,0.3868474531906913,429.48000000000013,4.049380000000002,116.08000000000001,3,7,4,8,0.20833333333333334,0,0.0,3.479866666666668,False,,0,,0,,0,,0.6323529411764706,0.5727391660107213,0.7686166654740386,0.20224719101123595,Afatinib,0.36764705882352944,0.797752808988764,0.6379008735214378,0.5289250736138547,1.0,0.7759007013527199,0.5289250736138547,0.735681662122003,1.0,0.47107492638614534,0.5289250736138547,-0.1303743848007538,8.262764858649724,-0.11429921347597558,-0.0,0.5969211855357272,8.745386830709476,0.0,0.0,0.09364772834304684,0.21384365798268168,0.0,0.4199913863257285,0.15,low,uncertain_prediction,8.325395444383748,True,pass,False,,0.40498442367601245,0.49221183800623053,0.34215991692627207,0.5882658359293873,0.3561786085150571,0.59865005192108,0.5192107995846313,0.43821391484942884,0.44966251298027,0.45768431983385255,9.2849818462858,465,0.0,8.649616628184372,0,477,12,0,advance,CCOc1ccc(C#N)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(C#N)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(C#N)cc1-c1cc2c(NC(CO)c3ccc(OC)cc3)ncnc2[nH]1,3,append_methoxy,append_group,append_group,late_stage_diversification,append_group_scan,0.68,0.7,0.64,True,0.8307692307692308,0.6746128750262198,0.573,0.8276088476407707,0.6612720690572624,True,,False,True,0,0,0.678348563705343,Gefitinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.002774396620438
