smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket,parent_seed,round,closest_pose_reference,closest_pose_smiles,shape_similarity,protrude_similarity,usr_similarity,alignment_score_raw,alignment_score_norm,docking_rescore,docking_backend,structural_priority_score,structural_rank,closest_market_drug,closest_market_smiles
COc1cc(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)c(C)c(F)c1F,9.030055317341647,0.1329231488102279,0.4337192158783446,486.5190000000002,4.505220000000002,97.5,3,6,4,8,0.36,0,0.0,3.510126666666668,False,,0,,0,,0,,0.7702702702702703,0.7470122186964292,1.0,0.174757281553398,Osimertinib,0.2297297297297297,0.8252427184466019,0.7894676251682526,0.5535406969382177,1.0,0.9563106796116504,0.5535406969382177,0.8248297504295303,1.0,0.4464593030617823,0.5535406969382177,-0.04714950034837,8.830670594126307,-0.0567997841216555,-0.0,0.600951193912359,9.374822003917007,0.0,0.0,0.0493847232153418,0.1830741288272278,0.0,0.2324588520425697,0.0,low,,9.14236315187444,True,pass,False,,0.7906976744186046,0.5813953488372093,0.062367864693446,0.0750528541226215,0.9460887949260042,0.5866807610993657,0.8118393234672304,0.6152219873150105,0.4964587737843551,0.6033826638477802,9.970572532458236,85,0.0,9.866422348491776,0,53,0,32,advance,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(F)c1C)C(=O)NCC2,2,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.3705217143400171,0.6323386312033734,0.7218939540298956,95.00533718903412,0.7947286027697418,0.5992112677580953,reference_ligand,10.315830799310348,193,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1cccc(N)c1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,8.867804776406366,0.1338467869473605,0.4331546733610334,380.4413053340001,4.338400000000003,88.85,3,5,4,6,0.1428571428571428,0,0.0,2.9529420355600005,False,,1,aniline,0,,0,,0.6307692307692307,0.567755430708799,0.7595553285614526,0.216867469879518,Afatinib,0.3692307692307692,0.7831325301204819,0.7482584432384392,0.5746603766731837,0.88,0.7654496289512099,0.5746603766731837,0.7420921122157083,0.88,0.3053396233268163,0.6946603766731837,0.0082217746969744,8.667034595985326,0.0044990823127476,-0.2,0.5909824373303538,9.062516115628428,0.0,0.0,0.0507701804210408,0.0066745291585203,0.0,0.0574447095795612,0.0,low,,9.005071406048867,True,pass,False,,0.6617336152219874,0.554968287526427,0.8234672304439746,0.7325581395348837,0.2283298097251585,0.9947145877378436,0.8118393234672304,0.6088794926004228,0.6788054968287527,0.6713002114164904,9.877082711822933,107,0.0,9.810631659748656,0,58,0,49,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4760814555970598,0.6913385826771654,0.800492346702989,104.57652324779774,0.8249952310225052,0.6712435030906281,reference_ligand,10.314064287066628,194,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
[2H]C([2H])([2H])Oc1cc(OCC)ccc1-c1cc2c(N[C@H](COC)c3ccccc3)ncnc2[nH]1,9.059362865402704,0.1445696095436549,0.4027876187805331,421.5153053340001,4.831800000000004,81.28999999999999,2,6,4,9,0.25,0,0.0,3.526768702226668,False,,0,,0,,0,,0.6911764705882353,0.6349033622278005,0.881642476777819,0.25,Afatinib,0.3088235294117647,0.75,0.7886419896701176,0.5358882402436522,1.0,0.8487318575833642,0.5358882402436522,0.7933155218742836,1.0,0.4641117597563478,0.5358882402436522,-0.0062313762722213,8.842508451087221,-0.101227686553467,-0.0,0.5843812074297489,9.325661971963504,0.0,0.0,0.0668544143154824,0.2051396996954347,0.0,0.2719941140109171,0.0,low,,9.053667857952586,True,pass,False,,0.8682008368200836,0.5669456066945606,0.2322175732217573,0.2635983263598326,0.7719665271966527,0.5983263598326359,0.8158995815899581,0.5794979079497908,0.5916317991631799,0.6426778242677824,10.03562013095932,61,0.0,9.824881247073924,0,41,0,20,advance,[2H]C([2H])([2H])Oc1cc(OCC)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,3,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.477355072463768,0.7473852153873426,0.6398420242285409,103.96245878059908,0.8231949642337282,0.6503184643439275,reference_ligand,10.31262009533187,195,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
CCOc1cc(F)c(C)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.37799990622717,0.1593770343183133,0.417250761615392,406.46100000000007,4.616620000000004,83.06,3,5,4,7,0.217391304347826,0,0.0,3.226406666666667,False,,0,,0,,0,,0.7540983606557377,0.663174841471611,0.9330451663120198,0.2409638554216867,Afatinib,0.2459016393442623,0.7590361445783133,0.8579360525339733,0.5553953547859015,1.0,0.8895429108785932,0.5553953547859015,0.825718579549617,1.0,0.4446046452140985,0.5553953547859015,0.0429566306458084,9.1389343547497,-0.0449711079498254,-0.0,0.571627872656417,9.665591119456291,0.0,0.0,0.0890655514774699,0.1807558065176231,0.0,0.382321357995093,0.15,low,uncertain_prediction,9.2832697614612,True,pass,False,,0.9915433403805496,0.4027484143763213,0.4915433403805497,0.1247357293868921,0.8044397463002114,0.6331923890063424,0.4492600422832981,0.4904862579281184,0.6254228329809726,0.6327167019027484,10.41609851903346,11,0.0,9.8175298037445,0,57,46,0,advance,CCOc1ccc(C)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4598807886290692,0.7053445850914206,0.8226976996538673,85.34542917477279,0.7588711448200752,0.6562845191742507,reference_ligand,10.309743193125188,196,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(Cl)cc(F)c1C)C(=O)NCC2,8.943258718072975,0.146034935251429,0.474443582432354,444.8940000000002,4.232320000000002,88.27000000000001,3,5,4,7,0.2727272727272727,0,0.0,3.132626666666668,False,,0,,0,,0,,0.8,0.7407963664996272,1.0,0.22,Gefitinib,0.1999999999999999,0.78,0.7585902248422435,0.5904583293121537,1.0,0.945,0.5904583293121537,0.8235121385385993,1.0,0.4095416706878463,0.5904583293121537,-0.0865625515951411,8.724206315195833,0.0318223097050811,-0.0,0.574,9.330028624900914,0.0,0.0,0.0690524028771436,0.1369270883598078,0.0,0.2059794912369514,0.0,low,,9.124049133663965,True,pass,False,,0.8075,0.34625,0.205,0.2,0.8875,0.8075,0.845,0.6325,0.503375,0.6203125,9.934078624900913,78,0.0,9.868424133663964,0,61,0,17,advance,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.3653225806451613,0.5875486381322957,0.7401934332940995,88.71923255328208,0.7720556766970358,0.5864252366853444,reference_ligand,10.308243061177972,197,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
CCOc1c(Cl)cccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.04505279024103,0.1286552321121011,0.4079440369973204,408.88900000000007,4.822500000000004,83.06,3,5,4,7,0.1818181818181818,0,0.0,3.242593333333334,False,,0,,0,,0,,0.75,0.6713883690120704,0.9479788527492188,0.2222222222222222,Osimertinib,0.25,0.7777777777777778,0.7962045350817867,0.5496540921433981,1.0,0.9054285840063586,0.5496540921433981,0.8128218028078859,1.0,0.4503459078566019,0.5496540921433981,-0.0221563569681322,8.852069942072879,-0.0602631448208614,-0.0,0.582828046520638,9.374634843772654,0.0,0.0,0.0429828481681517,0.1879323848207523,0.0,0.230915232988904,0.0,low,,9.14371961078375,True,pass,False,,0.845,0.075,0.06875,0.44625,0.67625,0.6225,0.845,0.71,0.4948125,0.566125,9.968409843772656,70,0.0,9.82306961078375,0,66,0,4,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4363739376770538,0.6760884831460674,0.7271012540274776,86.22524929139556,0.7623811805497643,0.6239641207591189,reference_ligand,10.291042701353089,198,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COc1ccc(-c2cc3c(N[C@H](CO)c4cccc(Cl)c4)ncnc3[nH]2)c(OC)c1,8.834020490084844,0.0907683721002284,0.405883105381003,424.8880000000001,4.4410000000000025,92.29,3,6,4,7,0.1818181818181818,0,0.0,3.3492533333333343,False,,0,,0,,0,,0.6825396825396826,0.658425127815774,0.9244093233014072,0.2584269662921348,Osimertinib,0.3174603174603174,0.7415730337078652,0.7699672620510511,0.5444182720621158,1.0,0.8787002509030216,0.5444182720621158,0.7982714462540471,1.0,0.4555817279378842,0.5444182720621158,-0.0377389122706613,8.697867931934502,-0.0783230764371789,-0.0,0.5964313837948542,9.215976239292177,0.0,0.0,0.0,0.1944771599223552,0.0,0.1944771599223552,0.0,low,,9.02149907936982,True,pass,False,,0.6652719665271967,0.5774058577405857,0.4769874476987448,0.309623430962343,0.8640167364016736,0.6391213389121339,0.8158995815899581,0.797071129707113,0.548326359832636,0.6366108786610878,9.87396787109134,94,0.0,9.785432133763129,0,44,0,50,advance,COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c(OC)c1,3,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.4883155946321147,0.744969996470173,0.7035708960806482,107.92731153811732,0.8345007350616971,0.6692438203968286,reference_ligand,10.28736499906075,200,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
CCOc1cc(C)c(F)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.379450327947731,0.1642090191803474,0.417250761615392,406.46100000000007,4.616620000000004,83.06,3,5,4,7,0.217391304347826,0,0.0,3.226406666666667,False,,0,,0,,0,,0.7666666666666667,0.6735782625334864,0.9519604773336116,0.2439024390243902,Afatinib,0.2333333333333332,0.7560975609756098,0.8549162685606897,0.5553953547859015,1.0,0.9029947482441112,0.5553953547859015,0.8283265928976756,1.0,0.4446046452140985,0.5553953547859015,0.0354529008840188,9.13313679917721,-0.0449711079498254,-0.0,0.5698193876260857,9.657985078853471,0.0,0.0,0.096313528770521,0.1807558065176231,0.0,0.3895693352881442,0.15,low,uncertain_prediction,9.268415743565328,True,pass,False,,0.9936575052854124,0.4027484143763213,0.4915433403805497,0.0856236786469344,0.8319238900634249,0.6331923890063424,0.4492600422832981,0.4693446088794926,0.6185517970401692,0.6311310782241014,10.400247235301672,12,0.0,9.800773037434247,0,59,47,0,advance,CCOc1cc(C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4241544815269561,0.6696035242290749,0.7922070454847933,83.7390537376347,0.7523282245847119,0.6288982386233863,reference_ligand,10.272446716401786,205,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
COc1ccc(-c2cc3c(N[C@H](CO)c4cccc(F)c4)ncnc3[nH]2)c(OC)c1C,8.830894509326653,0.1269402434949047,0.4127206933957588,422.46000000000015,4.235120000000001,92.29,3,6,4,7,0.217391304347826,0,0.0,3.333066666666668,False,,0,,0,,0,,0.6268656716417911,0.5941838649997264,0.8076070272722298,0.2365591397849462,Osimertinib,0.3731343283582089,0.7634408602150538,0.7438654568852299,0.5488015095727956,1.0,0.7965654855079358,0.5488015095727956,0.7723081129914903,1.0,0.4511984904272044,0.5488015095727956,-0.0379235414750139,8.640484144084295,-0.0655001761694586,-0.0,0.5988444626437676,9.173828430558606,0.0,0.0,0.0404103652423571,0.1889981130340055,0.0,0.2294084782763626,0.0,low,,8.944419952282244,True,pass,False,,0.7124183006535948,0.7712418300653595,0.5893246187363834,0.4662309368191721,0.5642701525054467,0.7091503267973857,0.8071895424836601,0.6579520697167756,0.6564814814814814,0.675925925925926,9.961606208336384,53,0.0,9.755531063393356,0,38,0,15,advance,COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c(OC)c1C,4,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4892783029744062,0.746001054666901,0.8227456244188293,92.38653300987,0.7855707753696519,0.6813894357006012,reference_ligand,10.266573140168807,207,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1cc(F)ccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,9.154287210088183,0.2013646873788375,0.497344522656681,383.416305334,4.895300000000002,62.83,2,4,4,6,0.1428571428571428,0,0.0,2.9727753688933336,False,,0,,0,,0,,0.7096774193548387,0.6233525961704329,0.8606410839462416,0.2317073170731707,Afatinib,0.2903225806451612,0.7682926829268293,0.7726165213568597,0.6092019732729694,1.0,0.8375539836913886,0.6092019732729694,0.8048431195803044,1.0,0.3907980267270305,0.6092019732729694,-0.0429687976312597,8.852240179019928,0.0657139316083952,-0.0,0.5762932371549317,9.494247347783254,0.0,0.0,0.1520470310682562,0.1134975334087882,0.0,0.3780445644770444,0.15,low,uncertain_prediction,9.11620278330621,True,pass,False,,0.8900634249471459,0.8224101479915433,0.8023255813953488,0.2906976744186046,0.6046511627906976,0.8847780126849895,0.4492600422832981,0.3298097251585624,0.7434989429175476,0.7100422832980973,10.386446079284312,14,0.0,9.743253523263927,0,67,53,0,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.510662038184974,0.7222514466070489,0.842680695480267,93.13255740084064,0.7882204258963909,0.6887732482563018,reference_ligand,10.259833459456154,208,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
COc1cc(Cl)c(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c(OC)c1,8.856127499241115,0.1080373340841224,0.405883105381003,424.88800000000015,4.441000000000003,92.29,3,6,4,7,0.1818181818181818,0,0.0,3.3492533333333347,False,,0,,0,,0,,0.6935483870967742,0.6455570028918642,0.9010127325306622,0.2758620689655172,Osimertinib,0.3064516129032257,0.7241379310344828,0.763405740951393,0.5444182720621158,1.0,0.8567940321566173,0.5444182720621158,0.7911545112925314,1.0,0.4555817279378842,0.5444182720621158,-0.0369983604548512,8.694071498114932,-0.078323076437179,-0.0,0.580397788249462,9.196146209927214,0.0,0.0,0.0120560011261837,0.1944771599223552,0.0,0.2065331610485389,0.0,low,,8.989613048878676,True,pass,False,,0.696652719665272,0.5700836820083682,0.4696652719665272,0.2364016736401673,0.805439330543933,0.6391213389121339,0.8158995815899581,0.7364016736401674,0.5452405857740587,0.6279811715481173,9.850434912856084,98,0.0,9.743190454736416,0,46,0,52,advance,COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c(OC)c1,3,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.509020618556701,0.7621469917558323,0.8143869220832519,89.59750754066849,0.7753680047240177,0.6873060004436666,reference_ligand,10.258669955069166,209,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COc1c(C)cc(F)c(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,8.879841709789217,0.148343653232528,0.4127206933957589,422.4600000000001,4.235120000000002,92.29,3,6,4,7,0.217391304347826,0,0.0,3.333066666666668,False,,0,,0,,0,,0.640625,0.6126616749141991,0.8412030452985437,0.247191011235955,Osimertinib,0.359375,0.752808988764045,0.7411198701845345,0.5488015095727956,1.0,0.819104531164919,0.5488015095727956,0.7772564777305623,1.0,0.4511984904272044,0.5488015095727956,-0.0481821433947037,8.657326229940425,-0.0655001761694585,-0.0,0.5978622079538494,9.189688261724816,0.0,0.0,0.0725154798487919,0.1889981130340055,0.0,0.2615135928827974,0.0,low,,8.928174668842018,True,pass,False,,0.7559912854030502,0.7973856209150327,0.5893246187363834,0.3986928104575163,0.6601307189542484,0.7091503267973857,0.8071895424836601,0.5490196078431373,0.6678104575163399,0.6903050108932463,9.991060810744424,47,0.0,9.756540681913917,0,37,0,10,advance,COc1ccc(C)c(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,4,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4626663658921723,0.7190184049079755,0.8347946266658935,90.64077642286092,0.7792401030147259,0.6675058601307156,reference_ligand,10.257170077011953,210,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CF)c3cccc(N)c3)ncnc2[nH]1,8.873960665556572,0.1405065712261102,0.4331546733610334,380.4413053340001,4.338400000000003,88.85,3,5,4,6,0.1428571428571428,0,0.0,2.9529420355600005,False,,1,aniline,0,,0,,0.6984126984126984,0.5945241686418157,0.8082257611669375,0.2142857142857142,Afatinib,0.3015873015873016,0.7857142857142857,0.7451355665308659,0.5746603766731837,0.88,0.8025978923037744,0.5746603766731837,0.750598458876956,0.88,0.3053396233268163,0.6946603766731837,-0.0072838564614535,8.663200808717406,0.0044990823127476,-0.2,0.5734850117203059,9.04118490275046,0.0,0.0,0.0607598568391653,0.0066745291585203,0.0,0.0674343859976857,0.0,low,,8.973750516752775,True,pass,False,,0.6680761099365751,0.554968287526427,0.8234672304439746,0.3403805496828753,0.3816067653276955,0.9947145877378436,0.8118393234672304,0.5919661733615222,0.6032241014799155,0.6484672304439746,9.765053824526358,127,0.0,9.751911193285544,0,65,0,62,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4699460107978405,0.6839532041208312,0.8596530071212736,95.2301474235008,0.795496282202368,0.6720764165782571,reference_ligand,10.255968505719236,211,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
[2H]C([2H])([2H])Oc1cc(C)ccc1-c1cc2c(N[C@H](CO)c3cccc(OC)c3)ncnc2[nH]1,8.894442205054968,0.1395354112019624,0.4272327901042668,407.4883053340001,4.096020000000003,92.29,3,6,4,7,0.217391304347826,0,0.0,3.233255368893334,False,,0,,0,,0,,0.6923076923076923,0.6354927198405459,0.8827140360737197,0.2,Osimertinib,0.3076923076923077,0.8,0.7509357634223683,0.5606220588306801,1.0,0.8620355270552897,0.5606220588306801,0.7933983373270845,1.0,0.4393779411693199,0.5606220588306801,-0.0566167652062883,8.685139088252024,-0.0360163847949506,-0.0,0.5991400474799684,9.24826275093704,0.0,0.0,0.0593031168029436,0.1742224264616499,0.0,0.2335255432645935,0.0,low,,9.014737207672448,True,pass,False,,0.6871035940803383,0.507399577167019,0.452431289640592,0.3784355179704017,0.7061310782241015,0.693446088794926,0.8118393234672304,0.5961945031712473,0.5542283298097251,0.6162790697674418,9.913336746708712,99,0.0,9.754272091393377,0,63,0,36,advance,[2H]C([2H])([2H])Oc1cc(C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.481031690955355,0.7299052299052299,0.789240442846302,89.81562385356858,0.7761831206185618,0.666236006539321,reference_ligand,10.253949096297868,212,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1cc(C)c(F)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.329635112254824,0.2253352044519694,0.4551514050758496,395.4523053340001,4.2265200000000025,83.06,3,5,4,6,0.1818181818181818,0,0.0,3.053015368893334,False,,0,,0,,0,,0.7580645161290323,0.6741779484746753,0.9530508154085005,0.2417582417582417,Osimertinib,0.2419354838709677,0.7582417582417582,0.7996741349473273,0.5829096047573583,1.0,0.9043485511168148,0.5829096047573583,0.8217330727053751,1.0,0.4170903952426417,0.5829096047573583,-0.0294119170107303,8.99163230557687,0.0153809179236677,-0.0,0.574606199066588,9.581619422567126,0.0,0.0,0.1880028066779541,0.1463629940533021,0.0,0.4468658007312562,0.15,low,uncertain_prediction,9.13475362183587,True,pass,False,,0.970401691331924,0.6849894291754757,0.6923890063424947,0.1035940803382663,0.8372093023255814,0.8118393234672304,0.4492600422832981,0.266384778012685,0.6982558139534883,0.6966173361522199,10.419526399311312,10,0.0,9.745694425218534,0,66,56,0,advance,[2H]C([2H])([2H])Oc1cc(C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4704427696655676,0.7006313574184497,0.8874716423528778,86.33150772052146,0.7628016248500442,0.6729759755497252,reference_ligand,10.250426406880829,213,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(OC)cc(F)c1C)C(=O)NCC2,8.918960806896331,0.1384513547092538,0.4634151575801405,440.47500000000025,3.5875200000000023,97.5,3,6,4,8,0.3043478260869565,0,0.0,3.203166666666668,False,,0,,0,,0,,0.7887323943661971,0.7399536860804466,1.0,0.1941747572815534,Gefitinib,0.2112676056338028,0.8058252427184466,0.7578242534276052,0.5816796187203593,1.0,0.9514563106796116,0.5816796187203593,0.8227400457068941,1.0,0.4183203812796406,0.5816796187203593,-0.0865543897057184,8.71128377483245,0.013374940188836,-0.0,0.5868179953507453,9.311476710372032,0.0,0.0,0.0576770320638808,0.1479004765995508,0.0,0.2055775086634316,0.0,low,,9.1058992017086,True,pass,False,,0.8025,0.28125,0.10625,0.2575,0.8875,0.775,0.845,0.6725,0.4848125,0.6036875,9.893251710372033,81,0.0,9.8303242017086,0,65,0,16,advance,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.3845763571790969,0.6163603838022442,0.6707137536196933,66.93395381411256,0.6722702348450411,0.5600841112083317,reference_ligand,10.250387285114847,214,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
[2H]C([2H])([2H])Oc1cc(OC)c(OC)c(F)c1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,8.864184977913753,0.0768750314190252,0.4026852866043913,443.4683053340001,4.912500000000003,81.28999999999999,2,6,4,8,0.217391304347826,0,0.0,3.573122035560001,False,,0,,0,,0,,0.5714285714285714,0.5327755318343554,0.6959555124261007,0.2391304347826087,Osimertinib,0.4285714285714286,0.7608695652173914,0.7872337224851207,0.5340491370339537,1.0,0.7121840256239234,0.5340491370339537,0.7583667212857494,1.0,0.4659508629660462,0.5340491370339537,0.0384893349324949,8.748872430785216,-0.1115438882948261,-0.0,0.5951068905288854,9.232435433019276,0.0,0.0,0.0,0.2074385787075578,0.0,0.2074385787075578,0.0,low,,9.024996854311718,True,pass,False,,0.7342047930283224,0.6220043572984749,0.181917211328976,0.7516339869281046,0.2298474945533769,0.6677559912854031,0.8071895424836601,0.8801742919389978,0.6324074074074074,0.62140522875817,9.991324321908165,46,0.0,9.770683128821522,0,36,0,10,advance,[2H]C([2H])([2H])Oc1cc(OC)c(OC)cc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,4,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4137337208050802,0.6745042989998244,0.8190928089297282,90.72558914739513,0.7795519367061149,0.6384142080442173,reference_ligand,10.249493784854685,215,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
CCOc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,9.346479510146754,0.054937333270778,0.4683882034857349,376.435,5.146300000000004,62.83,2,4,4,7,0.1818181818181818,1,0.45,3.0262333333333333,False,,0,,0,,0,,0.8181818181818182,0.7421096580608537,1.0,0.2307692307692307,Afatinib,0.1818181818181817,0.7692307692307692,0.9231637442471438,0.5412199221735645,1.0,0.9423076923076924,0.5412199221735645,0.8516728396821001,1.0,0.4587800778264355,0.5412199221735645,0.0953212060867249,9.264073510240587,-0.6673649783324468,-0.0,0.5625874125874125,9.159295944495552,0.0,0.0,0.0,0.1984750972830443,0.0,0.1984750972830443,0.0,low,,8.960820847212508,True,pass,False,,0.965,0.29,0.285,0.14625,0.8875,0.5775,0.845,0.96,0.5642499999999999,0.655125,9.836395944495552,86,0.0,9.746970847212507,0,71,0,15,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.4994131455399061,0.6917574378149894,0.7892031643338103,95.42028966460236,0.7961433363117888,0.6700225554466743,reference_ligand,10.249487763797513,216,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
