smiles_canonical,ic50_nm_median,pIC50_median,n_measurements,year_min,year_max,n_sources
O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,18000.0,4.7447274948966935,1,1993,1993,1
COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,18200.0,4.739928612014925,1,2009,2009,1
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN(CC)CC)cc23)cc1,18600.0,4.730487055782084,1,2010,2010,1
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,20000.0,4.698970004336019,1,1994,1994,1
COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,21000.0,4.6777807052660805,2,1993,1994,1
Cc1ccc2ncnc(Nc3ccccc3C)c2c1,21000.0,4.6777807052660805,1,1996,1996,1
CCOc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,21190.0,4.673869043289206,1,2000,2000,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)Nc4ccc(OC)cc4)cc3)ncnc2cc1OC,21500.0,4.667561540084395,1,2010,2010,1
CC1=C(CC(=O)O)c2ccc(Br)cc2/C1=C\c1ccoc1,22000.0,4.657577319177793,1,2005,2005,1
NC(=O)CCC1C(=S)Nc2ccccc21,22000.0,4.657577319177793,1,1994,1994,1
Cc1ccc2ncnc(Nc3ccc(C#N)cc3)c2c1,22000.0,4.657577319177793,1,1996,1996,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,22300.0,4.651695136951839,1,1994,1994,1
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCCc2ccccc2)[nH]c2ccccc12)NCCc1ccccc1,24000.0,4.619788758288394,1,1994,1994,1
Clc1cccc(Nc2[nH]nc3ncnc(Oc4cccc(Cl)c4)c23)c1,24200.0,4.616184634019569,1,1997,1997,1
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1,25000.0,4.6020599913279625,1,1994,1994,1
[C]N1C(=O)C(=C(C#N)C#N)c2cc([O])ccc21,26000.0,4.585026652029182,1,1991,1991,1
CC(=O)OC(Cc1c(SSc2[nH]c3ccccc3c2CC(OC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,28000.0,4.552841968657781,1,1994,1994,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)NC4CCCCC4)cc3)c2cc1OC,28200.0,4.549750891680639,1,2010,2010,1
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,28700.0,4.542118103266008,1,2010,2010,1
CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1,29100.0,4.536107011014093,1,2010,2010,1
NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,29100.0,4.536107011014093,1,2000,2000,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)ncnc2cc1OC,29200.0,4.534617148551582,1,2010,2010,1
N#C/C(=C\c1c[nH]c2ccccc12)C(=O)c1ccc(O)c(O)c1,30000.0,4.522878745280337,1,1996,1996,1
Cc1cc(OCC(=O)N/N=C/c2ccc(F)cc2)c2c(C)nn(-c3ccccc3)c2n1,30020.0,4.522589312092748,1,2016,2016,1
CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,30600.0,4.51427857351842,1,2010,2010,1
COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,31300.0,4.504455662453552,1,2010,2010,1
N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,32000.0,4.494850021680094,1,1994,1994,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2cc1OC,32300.0,4.490797477668897,1,2010,2010,1
COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,33000.0,4.481486060122113,1,1993,1993,1
CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,33020.0,4.4812229310732254,1,2000,2000,1
COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,34220.0,4.465719994794918,1,2000,2000,1
COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,34500.0,4.462180904926726,1,2010,2010,1
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,35000.0,4.455931955649724,1,1993,1993,1
N#CC(=[C]c1ccc([O])c([O])c1)C#N,35000.0,4.455931955649724,1,1989,1989,1
Cc1cc(OCC(=O)N/N=C/c2ccc(C(F)(F)F)cc2)c2c(C)nn(-c3ccccc3)c2n1,35880.0,4.445147565627946,1,2016,2016,1
CCNC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,36300.0,4.440093374963888,1,2010,2010,1
N#CC(=[C]c1cc([O])cc([O])c1)C#N,37000.0,4.431798275933005,1,1989,1989,1
O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,38000.0,4.42021640338319,1,1994,1994,1
N#CC(C#N)=C1C(=O)[N]c2ccc([N+](=O)[O-])cc21,40000.0,4.3979400086720375,1,1991,1991,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,40500.0,4.392544976785332,1,1994,1994,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c2cc1OC,43200.0,4.364516253185088,1,2010,2010,1
COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1,44000.0,4.356547323513812,1,1994,1994,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,44000.0,4.356547323513812,1,1994,1994,1
Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2N)c1F,45800.0,4.33913452199613,1,2005,2005,1
N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12,47000.0,4.327902142064283,1,1994,1994,1
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,47900.0,4.319664486585436,1,2010,2010,1
COc1cc2ncc(C#N)c(Nc3ccc(F)cc3)c2cc1OC,47940.0,4.319301970302365,1,2000,2000,1
CN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,50000.0,4.301029995663981,1,1998,1998,1
COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,50000.0,4.301029995663981,1,1997,1997,1
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC,50490.0,4.296794629304514,1,2000,2000,1
CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,51000.0,4.292429823902063,1,1994,1994,1
COc1cc2ncnc(Nc3ccc(NC(=O)NC4CCCCC4)cc3)c2cc1OC,51300.0,4.289882634888183,1,2010,2010,1
Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,53000.0,4.275724130399211,1,1993,1993,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,54100.0,4.266802734893431,1,1994,1994,1
CC(C)(C)c1cc(/C=C(\C#N)C(N)=O)cc(C(C)(C)C)c1O,55000.0,4.259637310505756,1,1989,1989,1
COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C1CC1,56500.0,4.247951552180561,1,2009,2009,1
O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,56500.0,4.247951552180561,1,2000,2000,1
N#CC(=[C]c1ccc([C]=O)cc1)C#N,60000.0,4.221848749616356,1,1989,1989,1
N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)C(=N)C(C#N)C#N,60000.0,4.221848749616356,1,1989,1989,1
[C]Oc1cc2c(cc1[O])[N]C(=O)C2=C(C#N)C#N,60000.0,4.221848749616356,1,1991,1991,1
COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC,62320.0,4.205372555335492,1,2000,2000,1
N#C/C(=C\c1c[nH]c2ccccc12)C(N)=O,65000.0,4.187086643357144,1,1996,1996,1
N#C/C(=C\c1c[nH]c2ccccc12)C(N)=S,65000.0,4.187086643357144,1,1996,1996,1
Nc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cn1,65000.0,4.187086643357144,1,1995,1995,1
CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12,68000.0,4.167491087293763,1,1994,1994,1
CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,69000.0,4.161150909262744,1,1995,1995,1
COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC,69400.0,4.158640529545145,1,2000,2000,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,70000.0,4.154901959985743,1,1989,1989,1
COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC,70840.0,4.149721447481963,1,2000,2000,1
COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,72400.0,4.140261433802853,1,2010,2010,1
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,75000.0,4.1249387366083,1,1989,1989,1
CCOC(=O)c1cnc2cc(OC)c(OC)cc2c1Nc1cccc(Br)c1,81300.0,4.089909454405932,1,2000,2000,1
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c(C)c1CCC(=O)O,84800.0,4.071604147743286,1,1999,1999,1
COc1cc2c(C#N)cnc(Nc3cccc(Cl)c3)c2cc1OC,88290.0,4.054088483180727,1,2000,2000,1
O=[N+]([O-])CCc1c(SSc2[nH]c3ccccc3c2CC[N+](=O)[O-])[nH]c2ccccc12,89000.0,4.050609993355088,1,1994,1994,1
N#CC(=[C]c1cc([O])ccc1[N+](=O)[O-])C#N,96000.0,4.017728766960432,1,1989,1989,1
COC(=O)CC1C(=S)Nc2ccccc21,100000.0,4.0,1,1993,1993,1
COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O,100000.0,4.0,1,1994,1994,1
N#CC(=Cc1c[nH]c2ccccc12)c1n[nH]c(N)c1C#N,100000.0,4.0,1,1996,1996,1
O=C(CC1C(=S)Nc2ccccc21)NCc1ccccc1,100000.0,4.0,1,1994,1994,1
O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,100000.0,4.0,1,1994,1994,1
N#C/C(=C\c1c[nH]c2ccccc12)c1nc2ccccc2s1,100000.0,4.0,1,1996,1996,1
O=C(CCC1C(=S)Nc2ccccc21)NCc1ccccc1,100000.0,4.0,1,1994,1994,1
N#CC(=Cc1ccc2[nH]ccc2c1)C(=N)C(C#N)C#N,100000.0,4.0,1,1996,1996,1
COc1ccccc1CNc1ncnc2cc(N)ncc12,100000.0,4.0,1,1995,1995,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,100000.0,4.0,1,1994,1994,1
CN(c1ccccc1)c1ncnc2ccccc12,100000.0,4.0,1,1995,1995,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,100000.0,4.0,1,1994,1994,1
C=C(C)Cn1c(O)c(OS(=O)O)sc1=NN=c1scc(O)n1C,100000.0,4.0,1,1990,1990,1
