activity_id,assay_chembl_id,assay_type,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
25954986,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5583867,6.41,=,=,IC50,nM,386.7,IC50,nM,386.7
25954987,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5569064,5.54,=,=,IC50,nM,2887.0,IC50,nM,2887.0
25954988,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5571542,5.84,=,=,IC50,nM,1442.0,IC50,nM,1442.0
25954989,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570716,5.58,=,=,IC50,nM,2654.0,IC50,nM,2654.0
25954990,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5549922,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25954991,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5591051,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25954992,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5571590,6.11,=,=,IC50,nM,782.0,IC50,nM,782.0
25954993,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5569952,5.34,=,=,IC50,nM,4543.0,IC50,nM,4543.0
25954994,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5574213,5.16,=,=,IC50,nM,6874.0,IC50,nM,6874.0
25954995,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5563931,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25954996,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5591559,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25954997,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5572419,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25954998,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570611,5.75,=,=,IC50,nM,1793.0,IC50,nM,1793.0
25954999,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5563703,5.12,=,=,IC50,nM,7653.0,IC50,nM,7653.0
25955000,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5571083,5.07,=,=,IC50,nM,8432.0,IC50,nM,8432.0
25955001,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5567173,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955002,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5563139,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955003,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5594589,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955004,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5568662,6.25,=,=,IC50,nM,567.2,IC50,nM,567.2
25955005,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5590620,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955006,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570000,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955007,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5571786,5.12,=,=,IC50,nM,7644.0,IC50,nM,7644.0
25955008,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5569197,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955009,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570534,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955010,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5584074,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955011,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570621,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955012,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5564100,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955013,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5574140,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955014,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5573386,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955015,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5573234,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955016,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5570486,5.63,=,=,IC50,nM,2353.0,IC50,nM,2353.0
25955017,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5583883,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955018,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5568892,5.89,=,=,IC50,nM,1280.0,IC50,nM,1280.0
25955019,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5565454,5.33,=,=,IC50,nM,4689.0,IC50,nM,4689.0
25955020,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5589706,5.68,=,=,IC50,nM,2068.0,IC50,nM,2068.0
25955021,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5566106,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955022,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5591745,6.76,=,=,IC50,nM,173.4,IC50,nM,173.4
25955023,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5563395,5.63,=,=,IC50,nM,2321.0,IC50,nM,2321.0
25955024,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5572605,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955025,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5573159,5.41,=,=,IC50,nM,3898.0,IC50,nM,3898.0
25955026,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5565127,7.00,=,=,IC50,nM,99.8,IC50,nM,99.8
25955027,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5574303,5.32,=,=,IC50,nM,4832.0,IC50,nM,4832.0
25955028,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5565435,5.38,=,=,IC50,nM,4213.0,IC50,nM,4213.0
25955029,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5591677,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955030,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5593611,5.17,=,=,IC50,nM,6753.0,IC50,nM,6753.0
25955031,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5575052,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955032,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5583589,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955033,CHEMBL5537874,B,CHEMBL5537122,CHEMBL5573323,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955034,CHEMBL5537874,B,CHEMBL5537122,CHEMBL1173655,9.30,=,=,IC50,nM,0.5,IC50,nM,0.5
25955035,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5583867,6.30,=,=,IC50,nM,497.3,IC50,nM,497.3
25955036,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5569064,5.45,=,=,IC50,nM,3544.0,IC50,nM,3544.0
25955037,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5571542,5.64,=,=,IC50,nM,2268.0,IC50,nM,2268.0
25955038,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570716,5.33,=,=,IC50,nM,4648.0,IC50,nM,4648.0
25955039,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5549922,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955040,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5591051,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955041,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5571590,5.97,=,=,IC50,nM,1072.0,IC50,nM,1072.0
25955042,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5569952,5.24,=,=,IC50,nM,5725.0,IC50,nM,5725.0
25955043,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5574213,5.28,=,=,IC50,nM,5314.0,IC50,nM,5314.0
25955044,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5563931,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955045,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5591559,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955046,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5572419,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955047,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570611,5.83,=,=,IC50,nM,1472.0,IC50,nM,1472.0
25955048,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5563703,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955049,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5571083,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955050,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5567173,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955051,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5563139,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955052,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5594589,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955053,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5568662,6.16,=,=,IC50,nM,692.6,IC50,nM,692.6
25955054,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5590620,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955055,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570000,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955056,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5571786,5.05,=,=,IC50,nM,8962.0,IC50,nM,8962.0
25955057,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5569197,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955058,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570534,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955059,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5584074,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955060,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570621,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955061,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5564100,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955062,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5574140,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955063,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5573386,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955064,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5573234,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955065,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5570486,5.38,=,=,IC50,nM,4176.0,IC50,nM,4176.0
25955066,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5583883,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955067,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5568892,5.86,=,=,IC50,nM,1392.0,IC50,nM,1392.0
25955068,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5565454,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955069,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5589706,5.82,=,=,IC50,nM,1510.0,IC50,nM,1510.0
25955070,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5566106,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955071,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5591745,6.29,=,=,IC50,nM,517.8,IC50,nM,517.8
25955072,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5563395,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955073,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5572605,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955074,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5573159,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955075,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5565127,7.17,=,=,IC50,nM,68.1,IC50,nM,68.1
25955076,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5574303,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955077,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5565435,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955078,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5591677,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955079,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5593611,5.29,=,=,IC50,nM,5120.0,IC50,nM,5120.0
25955080,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5575052,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955081,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5583589,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955082,CHEMBL5537875,B,CHEMBL5537122,CHEMBL5573323,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
25955083,CHEMBL5537875,B,CHEMBL5537122,CHEMBL1173655,9.40,=,=,IC50,nM,0.4,IC50,nM,0.4
25968372,CHEMBL5541681,B,CHEMBL5537203,CHEMBL5571836,6.58,=,=,IC50,nM,262.2,IC50,nM,262.2
25968373,CHEMBL5541681,B,CHEMBL5537203,CHEMBL5570514,6.43,=,=,IC50,nM,368.1,IC50,nM,368.1
25968374,CHEMBL5541681,B,CHEMBL5537203,CHEMBL388978,7.05,=,=,IC50,nM,90.0,IC50,nM,90.0
25969019,CHEMBL5541833,B,CHEMBL5537206,CHEMBL3353410,8.49,=,=,IC50,nM,3.2,IC50,nM,3.2
25969020,CHEMBL5541833,B,CHEMBL5537206,CHEMBL5570405,7.64,=,=,IC50,nM,23.0,IC50,nM,23.0
25969075,CHEMBL5541879,B,CHEMBL5537206,CHEMBL5173070,7.37,=,=,IC50,nM,43.1,IC50,nM,43.1
25969076,CHEMBL5541880,B,CHEMBL5537206,CHEMBL5173070,5.94,=,=,IC50,nM,1138.7,IC50,nM,1138.7
25969079,CHEMBL5541883,B,CHEMBL5537206,CHEMBL5404639,8.46,=,=,IC50,nM,3.5,IC50,nM,3.5
25969080,CHEMBL5541884,B,CHEMBL5537206,CHEMBL5404639,5.89,=,=,IC50,nM,1290.0,IC50,nM,1290.0
25979150,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5571416,9.27,=,=,IC50,nM,0.54,IC50,nM,0.54
25979151,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5584189,8.54,=,=,IC50,nM,2.85,IC50,nM,2.85
25979152,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5562735,8.53,=,=,IC50,nM,2.94,IC50,nM,2.94
25979153,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5568705,7.40,=,=,IC50,nM,39.95,IC50,nM,39.95
25979154,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5565503,8.54,=,=,IC50,nM,2.88,IC50,nM,2.88
25979155,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5591662,7.84,=,=,IC50,nM,14.41,IC50,nM,14.41
25979156,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5566277,8.00,=,=,IC50,nM,10.1,IC50,nM,10.1
25979157,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5565103,7.24,=,=,IC50,nM,57.6,IC50,nM,57.6
25979158,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5593219,8.23,=,=,IC50,nM,5.83,IC50,nM,5.83
25979159,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5593471,8.97,=,=,IC50,nM,1.08,IC50,nM,1.08
25979160,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5591805,8.89,=,=,IC50,nM,1.29,IC50,nM,1.29
25979161,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5569311,8.28,=,=,IC50,nM,5.28,IC50,nM,5.28
25979162,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5569663,7.95,=,=,IC50,nM,11.15,IC50,nM,11.15
25979163,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5575614,8.08,=,=,IC50,nM,8.4,IC50,nM,8.4
25979164,CHEMBL5546057,B,CHEMBL5543120,CHEMBL939,8.12,=,=,IC50,nM,7.68,IC50,nM,7.68
25979165,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5572670,8.83,=,=,IC50,nM,1.49,IC50,nM,1.49
25979166,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5574232,9.80,=,=,IC50,nM,0.16,IC50,nM,0.16
25979167,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5570443,8.84,=,=,IC50,nM,1.44,IC50,nM,1.44
25979168,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5594407,7.49,=,=,IC50,nM,32.24,IC50,nM,32.24
25979169,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5572504,9.80,=,=,IC50,nM,0.16,IC50,nM,0.16
25979170,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5569244,8.97,=,=,IC50,nM,1.08,IC50,nM,1.08
25979171,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5572514,9.09,=,=,IC50,nM,0.81,IC50,nM,0.81
25979172,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5591496,8.45,=,=,IC50,nM,3.59,IC50,nM,3.59
25979173,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5591930,8.46,=,=,IC50,nM,3.45,IC50,nM,3.45
25979174,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5566173,8.48,=,=,IC50,nM,3.27,IC50,nM,3.27
25979175,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5575930,9.15,=,=,IC50,nM,0.7,IC50,nM,0.7
25979176,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5569696,8.98,=,=,IC50,nM,1.05,IC50,nM,1.05
25979177,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5563672,8.65,=,=,IC50,nM,2.22,IC50,nM,2.22
25979178,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5567355,9.12,=,=,IC50,nM,0.75,IC50,nM,0.75
25979179,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5566736,9.09,=,=,IC50,nM,0.81,IC50,nM,0.81
25979180,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5566473,8.90,=,=,IC50,nM,1.26,IC50,nM,1.26
25979181,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5591255,8.83,=,=,IC50,nM,1.49,IC50,nM,1.49
25979182,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5574206,9.06,=,=,IC50,nM,0.87,IC50,nM,0.87
25979183,CHEMBL5546057,B,CHEMBL5543120,CHEMBL5572660,8.72,=,=,IC50,nM,1.89,IC50,nM,1.89
25985991,CHEMBL5548432,B,CHEMBL5543153,CHEMBL5569061,9.00,=,=,IC50,nM,1.01,IC50,nM,1.01
25985992,CHEMBL5548432,B,CHEMBL5543153,CHEMBL939,8.66,=,=,IC50,nM,2.17,IC50,nM,2.17
25991209,CHEMBL5550654,B,CHEMBL5550101,CHEMBL5568921,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13
25991210,CHEMBL5550654,B,CHEMBL5550101,CHEMBL5573631,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13
25991211,CHEMBL5550654,B,CHEMBL5550101,CHEMBL5595487,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13
25991212,CHEMBL5550654,B,CHEMBL5550101,CHEMBL5565728,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13
25991213,CHEMBL5550654,B,CHEMBL5550101,CHEMBL5573028,6.89,=,=,IC50,nM,130.0,IC50,uM,0.13
26001167,CHEMBL5553620,B,CHEMBL5550193,CHEMBL5569987,6.98,=,=,IC50,nM,105.0,IC50,nM,105.0
26001168,CHEMBL5553620,B,CHEMBL5550193,CHEMBL553,7.10,=,=,IC50,nM,80.0,IC50,nM,80.0
26001169,CHEMBL5553620,B,CHEMBL5550193,CHEMBL5572677,5.89,=,=,IC50,nM,1300.0,IC50,uM,1.3
26001238,CHEMBL5553632,B,CHEMBL5550193,CHEMBL5565187,7.02,=,=,IC50,nM,96.0,IC50,nM,96.0
26001239,CHEMBL5553632,B,CHEMBL5550193,CHEMBL5564483,7.17,=,=,IC50,nM,67.0,IC50,nM,67.0
26001240,CHEMBL5553632,B,CHEMBL5550193,CHEMBL5572882,7.15,=,=,IC50,nM,71.0,IC50,nM,71.0
26001241,CHEMBL5553632,B,CHEMBL5550193,CHEMBL5589692,7.11,=,=,IC50,nM,78.0,IC50,nM,78.0
26001242,CHEMBL5553632,B,CHEMBL5550193,CHEMBL5593262,7.08,=,=,IC50,nM,84.0,IC50,nM,84.0
26001243,CHEMBL5553632,B,CHEMBL5550193,CHEMBL553,7.10,=,=,IC50,nM,80.0,IC50,nM,80.0
26001395,CHEMBL5553676,B,CHEMBL5550196,CHEMBL5567534,7.12,=,=,IC50,nM,75.91,IC50,nM,75.91
26001396,CHEMBL5553676,B,CHEMBL5550196,CHEMBL5594128,7.07,=,=,IC50,nM,84.3,IC50,nM,84.3
26001397,CHEMBL5553676,B,CHEMBL5550196,CHEMBL553,6.87,=,=,IC50,nM,135.29,IC50,nM,135.29
26001411,CHEMBL5553682,B,CHEMBL5550196,CHEMBL5592391,6.67,=,=,IC50,nM,211.22,IC50,nM,211.22
26009077,CHEMBL5577095,B,CHEMBL5576076,CHEMBL266995,8.10,=,=,IC50,nM,8.0,IC50,uM,0.008
26009078,CHEMBL5577095,B,CHEMBL5576076,CHEMBL440453,7.40,=,=,IC50,nM,40.0,IC50,uM,0.04
26009379,CHEMBL5577198,B,CHEMBL5576081,CHEMBL3353410,9.26,=,=,IC50,nM,0.55,IC50,nM,0.55
26009380,CHEMBL5577198,B,CHEMBL5576081,CHEMBL5592873,7.92,=,=,IC50,nM,12.08,IC50,nM,12.08
26009381,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4800367,8.82,=,=,IC50,nM,1.51,IC50,nM,1.51
26009382,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4790568,9.00,=,=,IC50,nM,1.01,IC50,nM,1.01
26009383,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4744138,8.68,=,=,IC50,nM,2.09,IC50,nM,2.09
26009384,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4745195,9.07,=,=,IC50,nM,0.86,IC50,nM,0.86
26009385,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4747958,9.70,=,=,IC50,nM,0.2,IC50,nM,0.2
26009386,CHEMBL5577198,B,CHEMBL5576081,CHEMBL5583656,9.77,=,=,IC50,nM,0.17,IC50,nM,0.17
26009387,CHEMBL5577198,B,CHEMBL5576081,CHEMBL4761468,9.74,=,=,IC50,nM,0.18,IC50,nM,0.18
26009388,CHEMBL5577199,B,CHEMBL5576081,CHEMBL3353410,8.94,=,=,IC50,nM,1.15,IC50,nM,1.15
26009389,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5592873,7.30,=,=,IC50,nM,50.58,IC50,nM,50.58
26009390,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4800367,7.81,=,=,IC50,nM,15.36,IC50,nM,15.36
26009391,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4790568,7.86,=,=,IC50,nM,13.72,IC50,nM,13.72
26009392,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4744138,7.81,=,=,IC50,nM,15.49,IC50,nM,15.49
26009393,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4745195,8.81,=,=,IC50,nM,1.54,IC50,nM,1.54
26009394,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4747958,8.85,=,=,IC50,nM,1.4,IC50,nM,1.4
26009395,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5583656,8.59,=,=,IC50,nM,2.6,IC50,nM,2.6
26009396,CHEMBL5577199,B,CHEMBL5576081,CHEMBL4761468,8.54,=,=,IC50,nM,2.89,IC50,nM,2.89
26009397,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5094406,7.00,=,=,IC50,nM,100.0,IC50,nM,100.0
26009398,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5088907,7.02,=,=,IC50,nM,96.49,IC50,nM,96.49
26009399,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5089912,6.02,=,=,IC50,nM,952.0,IC50,nM,952.0
26009400,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5090133,5.12,=,=,IC50,nM,7513.0,IC50,nM,7513.0
26009401,CHEMBL5577199,B,CHEMBL5576081,CHEMBL5070579,7.29,=,=,IC50,nM,50.7,IC50,nM,50.7
26009419,CHEMBL5577202,B,CHEMBL5576081,CHEMBL3353410,9.43,=,=,IC50,nM,0.37,IC50,nM,0.37
26009420,CHEMBL5577202,B,CHEMBL5576081,CHEMBL5591885,9.59,=,=,IC50,nM,0.26,IC50,nM,0.26
26009421,CHEMBL5577203,B,CHEMBL5576081,CHEMBL3353410,8.53,=,=,IC50,nM,2.97,IC50,nM,2.97
26009422,CHEMBL5577203,B,CHEMBL5576081,CHEMBL5591885,8.39,=,=,IC50,nM,4.11,IC50,nM,4.11
26009449,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5595805,8.24,=,=,IC50,nM,5.7,IC50,nM,5.7
26009450,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5591709,8.09,=,=,IC50,nM,8.1,IC50,nM,8.1
26009451,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5594919,7.90,=,=,IC50,nM,12.5,IC50,nM,12.5
26009452,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5593561,8.37,=,=,IC50,nM,4.3,IC50,nM,4.3
26009453,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5595344,8.70,=,=,IC50,nM,2.0,IC50,nM,2.0
26009454,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5088907,8.21,=,=,IC50,nM,6.1,IC50,nM,6.1
26009455,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5094406,8.10,=,=,IC50,nM,8.0,IC50,nM,8.0
26009456,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5089912,7.37,=,=,IC50,nM,42.3,IC50,nM,42.3
26009457,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5090133,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
26009458,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5070579,8.07,=,=,IC50,nM,8.58,IC50,nM,8.58
26009459,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5209075,6.38,=,=,IC50,nM,420.0,IC50,nM,420.0
26009460,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5180848,,>,>,IC50,nM,500.0,IC50,nM,500.0
26009461,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5191292,,>,>,IC50,nM,500.0,IC50,nM,500.0
26009462,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5188618,,>,>,IC50,nM,500.0,IC50,nM,500.0
26009463,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5201846,6.62,=,=,IC50,nM,242.0,IC50,nM,242.0
26009464,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5199169,,>,>,IC50,nM,500.0,IC50,nM,500.0
26009465,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5173534,6.86,=,=,IC50,nM,137.0,IC50,nM,137.0
26009466,CHEMBL5577208,B,CHEMBL5576081,CHEMBL5206298,6.79,=,=,IC50,nM,161.0,IC50,nM,161.0
26009467,CHEMBL5577209,B,CHEMBL5576081,CHEMBL3353410,6.39,=,=,IC50,nM,410.0,IC50,nM,410.0
26009468,CHEMBL5577209,B,CHEMBL5576081,CHEMBL5209075,6.38,=,=,IC50,nM,420.0,IC50,nM,420.0
26009469,CHEMBL5577209,B,CHEMBL5576081,CHEMBL5180848,,>,>,IC50,nM,500.0,IC50,nM,500.0
