source_dataset,source_record_id,smiles_canonical,ic50_nm,pIC50,year,year_source,year_confidence,molecule_chembl_id,document_chembl_id,bindingdb_reactant_set_id
papyrus,IKXPVMNZZLUFCI_on_P00533_WT,COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,16.41534444460571,7.78475,2006.0,Year,0.9,,,
papyrus,IKXRBNYJGLGKNN_on_P00533_WT,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1NC(=O)C=CCN1CC2OCCOC2C1,3.664375746478333,8.436,2014.0,Year,0.9,,,
papyrus,IKYRKTHYFWIGQG_on_P00533_WT,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(C)c4)ncnc3cc2OC)CC1,92.89663867799364,7.032,2008.0,Year,0.9,,,
papyrus,IKZUMTAIKSAHDD_on_P00533_WT,C=CC(=O)N1CCCC(n2nc(-c3ccc(CNS(=O)(=O)c4c(F)cccc4F)cc3)c3c(N)ncnc32)C1,95.7194071294844,7.019,2015.0,Year,0.9,,,
papyrus,ILBOKEFXMPHJKP_on_P00533_WT,C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1,1.8197008586099823,8.74,2019.0,Year,0.9,,,
papyrus,ILCOUKKTIRFNTO_on_P00533_WT,CCC(C)n1nc(N2CCCC2=O)c2cnc(Nc3ccnc(N4CCC(C)(O)CC4)n3)cc21,356.4511334262439,6.448,2014.0,Year,0.9,,,
papyrus,ILELYGJULOBWTL_on_P00533_WT,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCCN1CCOCC1,5.188000389289609,8.285,2016.0,Year,0.9,,,
papyrus,ILHWBBJDMDWNNH_on_P00533_WT,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,3180.533688329517,5.4975000000000005,2012.0,Year,0.9,,,
papyrus,ILJUMURTXHBGOA_on_P00533_WT,CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1,31405.086938762164,4.503,2010.0,Year,0.9,,,
papyrus,ILOAUSWXRCKWFH_on_P00533_WT,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,239.88329190194895,6.62,2009.0,Year,0.9,,,
papyrus,ILQIGZWJHNZUGE_on_P00533_WT,Oc1[nH]nc2cccc(-c3ccccc3)c12,19952.62314968879,4.7,2011.0,Year,0.9,,,
papyrus,ILTKUEJTJOPEHU_on_P00533_WT,C=CC(=O)N1CCCC(n2nc(-c3ccc(CNS(=O)(=O)c4ccc(F)c(C(F)(F)F)c4)cc3)c3c(N)ncnc32)C1,199.52623149688787,6.7,2015.0,Year,0.9,,,
papyrus,ILURHKUMGMVIKK_on_P00533_WT,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,2798.981319634363,5.553,2008.0,Year,0.9,,,
papyrus,ILVOMMRNKIWJHI_on_P00533_WT,NC(=S)NN=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,1570.3628043335516,5.804,2011.0,Year,0.9,,,
papyrus,ILVSPJHXTYQCDM_on_P00533_WT,C=CC(=O)N1CCCC(C(=O)Nc2ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2)C1,285.75905433749494,6.544,2009.0,Year,0.9,,,
papyrus,ILVWLOMRYHAYEH_on_P00533_WT,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(C)C)cc4)ncnc3cc2OC)CC1,23.01441817408509,7.638,2008.0,Year,0.9,,,
papyrus,ILWDXKDJZUXXIW_on_P00533_WT,O=C(C=CCN1CC2CC1CO2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,0.5000345349769784,9.301,2003.0,Year,0.9,,,
papyrus,ILYBFMOXMXGGJH_on_P00533_WT,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(C)CC3)c2)n1,7025.328989730521,5.153333333333333,2014.0,Year,0.9,,,
papyrus,IMBMTYREOJZAAW_on_P00533_WT,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1N,10587.89251452896,4.975190476190476,1998.0,Year,0.9,,,
papyrus,IMDFVNMGLGWSRJ_on_P00533_WT,CC#CC(=NOCCN1CCC(OC(N)=O)C1)c1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,19.998618696327448,7.699,2006.0,Year,0.9,,,
papyrus,IMDIAAJDZCPLGG_on_P00533_WT,CC#CC(=NOCC1CC(O)CN1)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,8.629785477669701,8.064,2006.0,Year,0.9,,,
papyrus,IMDWAIJBGFJDSL_on_P00533_WT,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)C3CCC(=O)N3)ccc12,2197.859872784823,5.658,2011.0,Year,0.9,,,
papyrus,IMFBYAQQUPZHQL_on_P00533_WT,O=C1CCc2cn(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc21,1.9998618696327448,8.699,2008.0,Year,0.9,,,
papyrus,IMHKMKWSWHFKTM_on_P00533_WT,Cc1nnc(-c2cc3c(Oc4ccc(C(F)(F)F)cc4)cncc3s2)o1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IMISPZIADMWUAH_on_P00533_WT,Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,1.9998618696327448,8.699,1996.0,Year,0.9,,,
papyrus,IMLXFZLHOPEBPM_on_P00533_WT,CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IMMZLRQJNZSTTE_on_P00533_WT,CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(C)=O)c3c2)cc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IMNBYLUXBBXZIY_on_P00533_WT,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,11534.53257821093,4.938,2010.0,Year,0.9,,,
papyrus,IMOVZRHBSFHCOL_on_P00533_WT,CC(C)n1nc(N2CCS(=O)(=O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,1107.898565374289,5.9555,2014.0,Year,0.9,,,
papyrus,IMTDSAOLKUUEST_on_P00533_WT,N#Cc1cnc2cc3cc(O)c(O)cc3cc2c1Nc1ccc(Cl)cc1Cl,1443.2226408454244,5.8406666666666665,2000.0,Year,0.9,,,
papyrus,INELXTHKBMFHMC_on_P00533_WT,CCc1ccc(C(=O)n2nc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)nc2N)s1,158.85467485977773,6.799,2001.0,Year,0.9,,,
papyrus,INGFIOMPXRWTPD_on_P00533_WT,N#Cc1cnc2nc(Nc3ccc(CNCC4CCCO4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,44.56562483975033,7.351,2005.0,Year,0.9,,,
papyrus,INKKJZQDTIRKRW_on_P00533_WT,CON=Cc1c(N)ncnc1Nc1ccc(Oc2cccnc2)c(Cl)c1,100.0,7.0,2006.0,Year,0.9,,,
papyrus,INKNRACETIEJBO_on_P00533_WT,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(-c4ccccc4)cc32)c1C,10023.052380779003,4.999,2001.0,Year,0.9,,,
papyrus,INKXJEPQZWCHCF_on_P00533_WT,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,45.70881896148752,7.34,2021.0,Year,0.9,,,
papyrus,INMFXJCZMZSZLH_on_P00533_WT,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NOCCCN1CCCCC1,50.00345349769783,7.301,2006.0,Year,0.9,,,
papyrus,INNDLQJCKYFJTJ_on_P00533_WT,CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.4994516702835767,8.456,1998.0,Year,0.9,,,
papyrus,INSDTUVLNWKIRF_on_P00533_WT,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,46.98941086052151,7.328,1999.0,Year,0.9,,,
papyrus,INSUOJCIXREICC_on_P00533_WT,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,13.52072563194278,7.869,2012.0,Year,0.9,,,
papyrus,INXNUWNMTQBJIC_on_P00533_WT,COc1cc2ncnc(Oc3ccc(Br)cc3F)c2cc1OC,5902.010801718442,5.229,2011.0,Year,0.9,,,
papyrus,INXYUCPKPPDNFK_on_P00533_WT,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,6.97161399963468,8.156666666666666,2018.0,Year,0.9,,,
papyrus,IOBVCHJTLVPPBR_on_P00533_WT,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IOCMISOXJROINT_on_P00533_WT,COc1cc2ncnc(Nc3cccc(C#CCCCO)c3)c2cc1OC,1361.444682465951,5.866,2007.0,Year,0.9,,,
papyrus,IOEYOMNQRJFLBP_on_P00533_WT,N#Cc1cnc2c(oc3ccccc32)c1Nc1cccc(Br)c1,1000.0,6.0,2000.0,Year,0.9,,,
papyrus,IOFPXKOUVACVHI_on_P00533_WT,C=CC(=O)Nc1cc(Nc2[nH]nc3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C,66.45076729077792,7.1775,2017.0,Year,0.9,,,
papyrus,IOFSQNYFJYCKST_on_P00533_WT,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,4251.087068046156,5.3715,2012.0,Year,0.9,,,
papyrus,IOIKLYGLEHRULX_on_P00533_WT,COc1cc(C=C(C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,53641.38714402963,4.2705,1993.0,Year,0.9,,,
papyrus,IOJCAKXOQQSTQF_on_P00533_WT,CC#CC(=NOCC1CCCN1CC(=O)OC)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,642.6877173170194,6.192,2006.0,Year,0.9,,,
papyrus,IOJZVEHURUQVIF_on_P00533_WT,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,1798.8709151287874,5.745,1993.0,Year,0.9,,,
papyrus,IOMMMLWIABWRKL_on_P00533_WT,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)C=CCN(C)C)C2)ccn1,8.643042860748338,8.063333333333334,2016.0,Year,0.9,,,
papyrus,IONGROFZOLPLJD_on_P00533_WT,Cc1ccc(CN=c2c(O)c(O)c2=Nc2ccncc2)cc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IONMHWXODSQZPT_on_P00533_WT,C=CC(=O)NCc1cc(-c2cncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)on1,3.419794425137094,8.466,2011.0,Year,0.9,,,
papyrus,IOOGDMGZEOPPPA_on_P00533_WT,OCc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3s2)cc1,2.0075513685151827,8.697333333333333,2014.0,Year,0.9,,,
papyrus,IOTIVHJSDZRODX_on_P00533_WT,CCC(C)n1nc(N2CCNC2=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,72.69423992141188,7.1385000000000005,2014.0,Year,0.9,,,
papyrus,IOXSZUCMAMIQLW_on_P00533_WT,CN1CCN(C(=O)c2cn(-c3ccc4ncnc(Nc5ccc6c(cnn6Cc6ccc(F)cc6)c5)c4c3)cc2CCO)CC1,61.94410750767812,7.208,2008.0,Year,0.9,,,
papyrus,IPDLNCUZTMJSII_on_P00533_WT,COc1cc2ncc(C#N)c(NC3CC3c3ccc(Cl)cc3)c2cc1OC,43.65158322401656,7.36,2007.0,Year,0.9,,,
papyrus,IPIWNOAWKGRYOY_on_P00533_WT,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,4497.798548932875,5.347,2009.0,Year,0.9,,,
papyrus,IPKHSYHXXAIZDD_on_P00533_WT,NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IPLVYSRJBPVGPZ_on_P00533_WT,COc1cc(C=C(C#N)C(=O)Nc2cccc(Cl)c2)cc(Cl)c1O,680.7693586937418,6.167,1992.0,Year,0.9,,,
papyrus,IPLYUAXNQAZRLP_on_P00533_WT,C=C(C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,28.973435877013213,7.538,2008.0,Year,0.9,,,
papyrus,IPRXFXGRCWIWLV_on_P00533_WT,Cc1cc(C)c(-c2nc(-c3ccc(Cl)cc3)c(-c3ccncc3)[nH]2)c(C)c1O,309.7419299216578,6.509,1995.0,Year,0.9,,,
papyrus,IPSJVIXRVFIWCU_on_P00533_WT,COc1cc(F)ccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1,6.158855291153401,8.2105,2014.0,Year,0.9,,,
papyrus,IPWGDOZPSOZFOD_on_P00533_WT,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,1199.4993031493782,5.921,1996.0,Year,0.9,,,
papyrus,IPYHUDDAKYDVTE_on_P00533_WT,COc1cc(F)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,1.0,9.0,2014.0,Year,0.9,,,
papyrus,IQAJMSZISXSFES_on_P00533_WT,CC(C)n1nc(N2CC(F)(F)C2)c2cnc(Nc3ccnc(N4CCC(O)C(F)C4)n3)cc21,336.5115693754908,6.473,2014.0,Year,0.9,,,
papyrus,IQKGAJGOXQYVRX_on_P00533_WT,O=C1CCc2c(Oc3ccc4c(c3)C3C(NC(=O)c5ccccc5C(F)(F)F)C3O4)ccnc2N1,123.73711899353532,6.9075,2014.0,Year,0.9,,,
papyrus,IQLSCAOINILSOR_on_P00533_WT,CC#CC(=NOCCN1CCOCC1)c1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,44.97798548932875,7.347,2006.0,Year,0.9,,,
papyrus,IQMLUMTUZSQCPT_on_P00533_WT,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.533555637337154,8.123000000000001,1997.0,Year,0.9,,,
papyrus,IQMVMHITWPJRIL_on_P00533_WT,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1468.926277643866,5.833,2001.0,Year,0.9,,,
papyrus,IQNUTFXUXGESFU_on_P00533_WT,CCN(CC)CCON=C1CCc2cn(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc21,71.94489780036999,7.143,2008.0,Year,0.9,,,
papyrus,IQNVEOMHJHBNHC_on_P00533_WT,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,9.225714271547629,8.035,2012.0,Year,0.9,,,
papyrus,IQOKZBAJROXEKW_on_P00533_WT,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(OCc2ccccn2)c(Br)c1,95.0604793656281,7.022,2006.0,Year,0.9,,,
papyrus,IQOOKGNLIGNDSW_on_P00533_WT,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,7585.775750291836,5.12,2011.0,Year,0.9,,,
papyrus,IQTBQEXWBUNYKW_on_P00533_WT,CN(C)CCN(C)[n+]1ccc2ncnc(Nc3cccc(Br)c3)c2c1,39.99447497610978,7.398,2003.0,Year,0.9,,,
papyrus,IRALUWZAVVHHDV_on_P00533_WT,COc1cc2ncc(C#N)c(NC3CC3c3ccccc3F)c2cc1OC,36.3078054770101,7.44,2007.0,Year,0.9,,,
papyrus,IRBCCHHRQBMWBP_on_P00533_WT,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cc(Cl)ccc1O,1169.49939101987,5.932,2013.0,Year,0.9,,,
papyrus,IRBSBTUBWXNHKY_on_P00533_WT,COc1cc2c(NC3CC3c3ccccc3)ncnc2cc1OCCCN(C)C,2.999162518987653,8.523,1999.0,Year,0.9,,,
papyrus,IREADPMWGRIVEJ_on_P00533_WT,O=C(C=CCN1CC2OCCOC2C1)Nc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,35.359002110038666,7.4515,2014.0,Year,0.9,,,
papyrus,IRFDEDLBWHFGGS_on_P00533_WT,FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IRJLSKTZPNWHCW_on_P00533_WT,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Cl)c(Cl)c2F)n1,281.8382931264455,6.55,2011.0,Year,0.9,,,
papyrus,IRMHXRHXLFRZFM_on_P00533_WT,C=CC(=O)NC1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)CC1F,11.748975549395302,7.93,2015.0,Year,0.9,,,
papyrus,IRPQLCLTIKGBTQ_on_P00533_WT,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,17.88545529107773,7.7475,2006.0,Year,0.9,,,
papyrus,IRQQWCZKCUQNSO_on_P00533_WT,CC(C)c1ccc(C=C2C(=O)Nc3ccccc32)cc1,9635.120331420834,5.0161428571428575,1996.0,Year,0.9,,,
papyrus,IRRVBBSMYAAKQJ_on_P00533_WT,CC(Nc1ncnc2[nH]c(-c3ccc(CN4CCCCC4)cc3)cc12)c1ccccc1,6.295061828571968,8.201,2002.0,Year,0.9,,,
papyrus,IRWAOMMHGAELHP_on_P00533_WT,CC#CC(=NOCCN(C)CCOC)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,51.99959965335162,7.284,2006.0,Year,0.9,,,
papyrus,IRYNXXKQLIQSNU_on_P00533_WT,CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)CCC4)c2cc1OCC,1003.228820577999,5.998600000000001,1999.0,Year,0.9,,,
papyrus,ISCACOSJZYPVNU_on_P00533_WT,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,28.773984147356668,7.541,2010.0,Year,0.9,,,
papyrus,ISCLBNAXDURPKL_on_P00533_WT,CCC(C)n1nc(N2CC(N)C(F)(F)C2)c2cnc(Nc3ccnc(N4CCC(C)(O)CC4)n3)cc21,268.5344445658509,6.571,2014.0,Year,0.9,,,
papyrus,ISEDKXOMRIKZPK_on_P00533_WT,c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,ISEHGRGNSOYPTL_on_P00533_WT,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,4.031809464434645,8.3945,2006.0,Year,0.9,,,
papyrus,ISEOHVYXZDFSGA_on_P00533_WT,Cc1nc2cnc(Nc3ccnc(OCC(C)(C)C(N)=O)n3)cc2n1C(C)C,194.98445997580453,6.71,2015.0,Year,0.9,,,
papyrus,ISGVIWPJZIQAJO_on_P00533_WT,N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,5754.399373371566,5.24,2013.0,Year,0.9,,,
papyrus,ISKPDNHUAZCYCR_on_P00533_WT,CCON=Cc1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(OC)c1,199.9861869632745,6.699,2006.0,Year,0.9,,,
papyrus,ISLKJNNRZPTFNN_on_P00533_WT,C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(=O)NO)ccc2O)c1,1146.3924926168625,5.940666666666666,2012.0,Year,0.9,,,
papyrus,ISOQHYHPBKMXGJ_on_P00533_WT,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCNCC1,0.2197859872784827,9.658,2003.0,Year,0.9,,,
papyrus,ISTDMBHGSKMWTO_on_P00533_WT,COc1c(C(C)C)cc(C=C2C(=O)Nc3cc(NC(C)=O)ccc32)cc1C(C)C,10990.05839432522,4.959,1999.0,Year,0.9,,,
papyrus,ISVHLTLEHRZKJC_on_P00533_WT,Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,ISWJWVDIXBDXGN_on_P00533_WT,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,67.84221204982605,7.1685,2007.0,Year,0.9,,,
papyrus,ISXTVMIMVFTRIL_on_P00533_WT,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,4302.788507706685,5.36625,2001.0,Year,0.9,,,
papyrus,ISXVXZPGFKKLMW_on_P00533_WT,O=C(c1cn(-c2ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2)cc1CCO)N1CCCC1,29.99162518987653,7.523,2008.0,Year,0.9,,,
papyrus,ITAJXWHXKVYGCF_on_P00533_WT,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,ITCZKQCXYLHNFX_on_P00533_WT,O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,ITDRBAZMQGDVDW_on_P00533_WT,CCOc1ccc2nc(C)cc(Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c2c1,3.962780342554401,8.402,2008.0,Year,0.9,,,
papyrus,ITEGCCBDKBETSK_on_P00533_WT,CC#CC(=NOCC(COC)NC)c1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,5.794286964268809,8.237,2006.0,Year,0.9,,,
papyrus,ITNDOQQPJSLLLO_on_P00533_WT,Cc1ccc(CNc2nc(N)nc3[nH]c4cc(C)c(O)cc4c23)cc1,5623.413251903491,5.25,2017.0,Year,0.9,,,
papyrus,ITOYZJGFTNTKKR_on_P00533_WT,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,2935.395787592241,5.532333333333334,2008.0,Year,0.9,,,
papyrus,ITPQYANMDBZAKA_on_P00533_WT,OC(CNC1CC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,707.9457843841374,6.15,2008.0,Year,0.9,,,
papyrus,ITTRLTNMFYIYPA_on_P00533_WT,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,6.92951282205605,8.159297297297297,2012.0,Year,0.9,,,
papyrus,ITVLSWHERKANSP_on_P00533_WT,COCC1CCCN1N=Cc1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,28.53207344873464,7.544666666666667,2007.0,Year,0.9,,,
papyrus,ITWMMRVAYBEPLR_on_P00533_WT,C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,141.25375446227554,6.85,2015.0,Year,0.9,,,
papyrus,IUBKYBMKRBNWRR_on_P00533_WT,CN1CCN(CC=CC(=O)N2CCc3c(sc4ncnc(NC(CO)c5ccccc5)c34)C2)CC1,58.14334323084471,7.2355,2010.0,Year,0.9,,,
papyrus,IUEBPIPDFMCSTP_on_P00533_WT,Nc1ncnc2c1sc1ncnc(N)c12,1995.2623149688789,5.7,2011.0,Year,0.9,,,
papyrus,IUFQCICSMFZWOM_on_P00533_WT,CCC=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,512.8613839913648,6.29,2019.0,Year,0.9,,,
papyrus,IUGNYQNBTJKTAZ_on_P00533_WT,COc1ccc(-c2cccc3c2C(=Cc2[nH]c(C)c(C(=O)NCCN4CCCC4)c2C)C(=O)N3)cc1,16368.165214278102,4.786,2001.0,Year,0.9,,,
papyrus,IUHCHNLQYCBXNR_on_P00533_WT,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,829.8507675144217,6.081,2001.0,Year,0.9,,,
papyrus,IUNORHVEZRZFIC_on_P00533_WT,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,1.9998618696327448,8.699,2004.0,Year,0.9,,,
papyrus,IUUVJFSKAMMCEA_on_P00533_WT,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1,251.18864315095823,6.6,2011.0,Year,0.9,,,
papyrus,IUVXQFXGBRDNPN_on_P00533_WT,CC#CC(=NOCC(COC)NC)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.906786279998245,8.102,2006.0,Year,0.9,,,
papyrus,IVJCIKOHVJLJMM_on_P00533_WT,Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,2068.95002256266,5.6842500000000005,2006.0,Year,0.9,,,
papyrus,IVKQYQMLUAZKPB_on_P00533_WT,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,8570.378452303692,5.067,2004.0,Year,0.9,,,
papyrus,IVMGPEWRUNJQOE_on_P00533_WT,CN1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6ccccc6)cc5)ncnc4[nH]3)cc2)CC1,16.481623915255067,7.783,2002.0,Year,0.9,,,
papyrus,IVNIGGUBKAEFHI_on_P00533_WT,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,5011.872336272725,5.3,2005.0,Year,0.9,,,
papyrus,IVOMGSSOQSHTEO_on_P00533_WT,CCN(CC)CCN1CCc2[nH]c(C=C3C(=O)Nc4ccc(-c5ccc(OC)cc5)cc43)c(C)c2C1=O,3890.4514499428046,5.41,2007.0,Year,0.9,,,
papyrus,IVPZQVJSLCFTTO_on_P00533_WT,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,575.4399373371566,6.24,2008.0,Year,0.9,,,
papyrus,IVQMCCDVGIYFDZ_on_P00533_WT,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,94.40608762859226,7.025,1996.0,Year,0.9,,,
papyrus,IVUQIJLZAPRSPS_on_P00533_WT,Cc1c(C=C2C(=O)Nc3ncc(Br)cc32)[nH]c2c1C(=O)N(CCN1CCCCC1)CC2,1659.5869074375596,5.78,2007.0,Year,0.9,,,
papyrus,IVURVTQZRJNNOE_on_P00533_WT,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(Br)cc32)c1C,15764.00872868336,4.802333333333333,2001.0,Year,0.9,,,
